"","ship_type","fuel_type","year","consumption"
"773","C","LPG",2047,729.675942460317
"774","C","MeOH",2047,1429.67606907895
"775","C","NH3",2047,1613.97913793103
"776","C","RefPO",2047,206.962630952381
"777","C","H2",2047,2069.62630952381
"778","T","Oil",2047,271.185531914894
"779","T","LNG",2047,907.987272036474
"780","T","LPG",2047,874.358113812901
"781","T","MeOH",2047,1449.5937150056
"782","T","NH3",2047,1519.57410124725
"783","T","RefPO",2047,242.129939209726
"784","T","H2",2047,2905.55927051672
"785","B","Oil",2047,304.907288135593
"786","B","LNG",2047,1134.32770883777
"787","B","LPG",2047,1008.29129674469
"788","B","MeOH",2047,1872.23773416592
"789","B","NH3",2047,2056.07979738944
"790","B","RefPO",2047,274.255232714555
"791","B","H2",2047,2032.71525423729
"792","G","Oil",2047,255.414910025707
"793","G","LNG",2047,752.561788468601
"794","G","LPG",2047,810.840984208593
"795","G","MeOH",2047,1523.52753348667
"796","G","NH3",2047,1691.02285258399
"797","G","RefPO",2047,227.035475578406
"798","G","H2",2047,2310.89680499449
"799","O","Oil",2047,131.794853593611
"800","O","LNG",2047,441.277411585752
"801","O","LPG",2047,457.621019422261
"802","O","MeOH",2047,953.77854574324
"803","O","NH3",2047,1090.71602974023
"804","O","RefPO",2047,156.89863523049
"805","O","H2",2047,1647.43566992014
"806","C","Oil",2048,214.524727083333
"807","C","LNG",2048,589.353645833333
"808","C","LPG",2048,720.321122685185
"809","C","MeOH",2048,1411.34688870614
"810","C","NH3",2048,1593.28709770115
"811","C","RefPO",2048,204.309263888889
"812","C","H2",2048,2043.09263888889
"813","T","Oil",2048,267.708794326241
"814","T","LNG",2048,896.346409574468
"815","T","LPG",2048,863.148394405043
"816","T","MeOH",2048,1431.00918019783
"817","T","NH3",2048,1500.09238200049
"818","T","RefPO",2048,239.025709219858
"819","T","H2",2048,2868.3085106383
"820","B","Oil",2048,300.998220338983
"821","B","LNG",2048,1119.78504590395
"822","B","LPG",2048,995.364485247959
"823","B","MeOH",2048,1848.234686292
"824","B","NH3",2048,2029.71979998701
"825","B","RefPO",2048,270.739139987445
"826","B","H2",2048,2006.65480225989
"827","G","Oil",2048,252.140359897172
"828","G","LNG",2048,742.913560411311
"829","G","LPG",2048,800.44558697515
"830","G","MeOH",2048,1503.9951292112
"831","G","NH3",2048,1669.34307242266
"832","G","RefPO",2048,224.124764353042
"833","G","H2",2048,2281.26992287918
"834","O","Oil",2048,130.105175983437
"835","O","LNG",2048,435.620008873114
"836","O","LPG",2048,451.754083275822
"837","O","MeOH",2048,941.550615669609
"838","O","NH3",2048,1076.73249089741
"839","O","RefPO",2048,154.887114265996
"840","O","H2",2048,1626.31469979296
"841","C","Oil",2049,211.738691666667
"842","C","LNG",2049,581.699702380952
"843","C","LPG",2049,710.966302910053
"844","C","MeOH",2049,1393.01770833333
"845","C","NH3",2049,1572.59505747126
"846","C","RefPO",2049,201.655896825397
"847","C","H2",2049,2016.55896825397
"848","T","Oil",2049,264.232056737589
"849","T","LNG",2049,884.705547112462
"850","T","LPG",2049,851.938674997186
"851","T","MeOH",2049,1412.42464539007
"852","T","NH3",2049,1480.61066275373
"853","T","RefPO",2049,235.92147922999
"854","T","H2",2049,2831.05775075988
"855","B","Oil",2049,297.089152542373
"856","B","LNG",2049,1105.24238297014
"857","B","LPG",2049,982.437673751233
"858","B","MeOH",2049,1824.23163841808
"859","B","NH3",2049,2003.35980258458
"860","B","RefPO",2049,267.223047260335
"861","B","H2",2049,1980.59435028249
"862","G","Oil",2049,248.865809768637
"863","G","LNG",2049,733.265332354021
"864","G","LPG",2049,790.050189741706
"865","G","MeOH",2049,1484.46272493573
"866","G","NH3",2049,1647.66329226132
"867","G","RefPO",2049,221.214053127678
"868","G","H2",2049,2251.64304076386
"869","O","Oil",2049,128.415498373262
"870","O","LNG",2049,429.962606160476
"871","O","LPG",2049,445.887147129383
"872","O","MeOH",2049,929.322685595977
"873","O","NH3",2049,1062.74895205458
"874","O","RefPO",2049,152.875593301503
"875","O","H2",2049,1605.19372966578
"876","C","Oil",2050,0
"877","C","LNG",2050,264.308838643371
"878","C","LPG",2050,323.044136119675
"879","C","MeOH",2050,1898.85034078001
"880","C","NH3",2050,2679.54477797073
"881","C","RefPO",2050,0
"882","C","H2",2050,3436.01490236382
"883","T","Oil",2050,0
"884","T","LNG",2050,418.181301182893
"885","T","LPG",2050,402.693104842786
"886","T","MeOH",2050,2002.86833724438
"887","T","NH3",2050,2624.44816604436
"888","T","RefPO",2050,0
"889","T","H2",2050,5018.17561419472
"890","B","Oil",2050,0
"891","B","LNG",2050,541.905545112782
"892","B","LPG",2050,481.693817878028
"893","B","MeOH",2050,2683.28808864266
"894","B","NH3",2050,3683.46279491833
"895","B","RefPO",2050,0
"896","B","H2",2050,3641.60526315789
"897","G","Oil",2050,0
"898","G","LNG",2050,340.852133487098
"899","G","LPG",2050,367.248089952429
"900","G","MeOH",2050,2070.11949652132
"901","G","NH3",2050,2872.13333797279
"902","G","RefPO",2050,0
"903","G","H2",2050,3924.96396136658
"904","O","Oil",2050,0
"905","O","LNG",2050,191.852342742513
"906","O","LPG",2050,198.95798506631
"907","O","MeOH",2050,1244.01098030935
"908","O","NH3",2050,1778.27274928233
"909","O","RefPO",2050,0
"910","O","H2",2050,2685.93279839518
